,Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
0,Belgium,BEL,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.04
1,Belgium,BEL,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.1
2,Belgium,BEL,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,90.67
3,Belgium,BEL,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99.94
4,Belgium,BEL,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,109.39
5,Belgium,BEL,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.7
6,Belgium,BEL,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,91.05
7,Belgium,BEL,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.77
8,Belgium,BEL,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.25
9,Belgium,BEL,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.8
10,Belgium,BEL,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,91.58
11,Belgium,BEL,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.07
12,Belgium,BEL,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,88.66
13,Belgium,BEL,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,96.67
14,Belgium,BEL,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,104.21
15,Belgium,BEL,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.45
16,Belgium,BEL,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94
17,Belgium,BEL,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,84.94
18,Belgium,BEL,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,96.95
19,Belgium,BEL,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.626245135218509
20,Belgium,BEL,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.565288951768757
21,Belgium,BEL,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.665181842962702
22,Belgium,BEL,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.628433475870949
23,Belgium,BEL,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.6864147804639
24,Belgium,BEL,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.637835968092569
25,Belgium,BEL,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.681174913459581
26,Belgium,BEL,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.781226734946645
27,Belgium,BEL,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.648034219951815
28,Belgium,BEL,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.765104156770348
29,Belgium,BEL,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.645274318792124
30,Belgium,BEL,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.712338067185966
31,Belgium,BEL,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.887523940039387
32,Belgium,BEL,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.907269380581052
33,Belgium,BEL,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.840639973990251
34,Belgium,BEL,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.02291054131515
35,Belgium,BEL,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.0294445025288
36,Belgium,BEL,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.03313414275776
37,Belgium,BEL,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.10935029767163
38,Belgium,BEL,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.17600527973714
39,Belgium,BEL,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.07623533062933
40,Belgium,BEL,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.25567547258707
41,Belgium,BEL,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.34082101190755
42,Belgium,BEL,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.32831141025288
43,Belgium,BEL,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.30662347836539
44,Belgium,BEL,2019,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,10.6000002026558
