,Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
0,Luxembourg,LUX,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.23
1,Luxembourg,LUX,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,90.01
2,Luxembourg,LUX,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,85.77
3,Luxembourg,LUX,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,105.53
4,Luxembourg,LUX,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.7
5,Luxembourg,LUX,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,104.69
6,Luxembourg,LUX,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.01
7,Luxembourg,LUX,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.66
8,Luxembourg,LUX,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,104.98
9,Luxembourg,LUX,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,120.09
10,Luxembourg,LUX,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,120.22
11,Luxembourg,LUX,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.49
12,Luxembourg,LUX,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,112.68
13,Luxembourg,LUX,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,110.88
14,Luxembourg,LUX,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,130.12
15,Luxembourg,LUX,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.51
16,Luxembourg,LUX,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,122.9
17,Luxembourg,LUX,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.19
18,Luxembourg,LUX,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,112.82
19,Luxembourg,LUX,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.226573207875215
20,Luxembourg,LUX,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.227202327434252
21,Luxembourg,LUX,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.244584933160473
22,Luxembourg,LUX,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.214049430923553
23,Luxembourg,LUX,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.225689381407468
24,Luxembourg,LUX,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.291163950526675
25,Luxembourg,LUX,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.276884340410963
26,Luxembourg,LUX,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.359339088293131
27,Luxembourg,LUX,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.252350036648048
28,Luxembourg,LUX,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.247223517298553
29,Luxembourg,LUX,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.253276964945076
30,Luxembourg,LUX,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.3122355904092
31,Luxembourg,LUX,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.408863948558309
32,Luxembourg,LUX,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.339953523446583
33,Luxembourg,LUX,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.355382297782561
34,Luxembourg,LUX,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.554197547595846
35,Luxembourg,LUX,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.503200155492311
36,Luxembourg,LUX,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.720095959662576
37,Luxembourg,LUX,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.595635322469427
38,Luxembourg,LUX,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.622883964280037
39,Luxembourg,LUX,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.722728092277751
40,Luxembourg,LUX,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.804875977828625
41,Luxembourg,LUX,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.740050725043519
42,Luxembourg,LUX,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.810013529144141
43,Luxembourg,LUX,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.912723150405647
44,Luxembourg,LUX,2019,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.45999997854233
45,Luxembourg,LUX,2018,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.64999997615814
46,Luxembourg,LUX,2017,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.27999997138977
47,Luxembourg,LUX,2016,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.13000017404556
48,Luxembourg,LUX,2015,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.17000013589859
49,Luxembourg,LUX,2014,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.30999991297721
50,Luxembourg,LUX,2013,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.1600002348423
51,Luxembourg,LUX,2012,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.70999976992607
52,Luxembourg,LUX,2011,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.90000003576278
53,Luxembourg,LUX,2010,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,4.9400002360344
54,Luxembourg,LUX,2009,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.8899997472763
55,Luxembourg,LUX,2008,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,4.27999991178513
56,Luxembourg,LUX,2007,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,4.37999990582466
57,Luxembourg,LUX,2006,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.20000000298023
58,Luxembourg,LUX,2005,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.2100000679493
59,Luxembourg,LUX,2004,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,5.36999997496605
60,Luxembourg,LUX,2003,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.54000005125999
61,Luxembourg,LUX,2002,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.62000021338463
62,Luxembourg,LUX,2001,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.8400000333786
63,Luxembourg,LUX,2000,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.94000017642975
64,Luxembourg,LUX,1999,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,7.19000017642974
