,Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
0,Czech Republic,CZE,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,89.02
1,Czech Republic,CZE,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,90.21
2,Czech Republic,CZE,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.19
3,Czech Republic,CZE,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.61
4,Czech Republic,CZE,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,104.2
5,Czech Republic,CZE,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,91.06
6,Czech Republic,CZE,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,79.85
7,Czech Republic,CZE,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.38
8,Czech Republic,CZE,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,80.83
9,Czech Republic,CZE,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,91.46
10,Czech Republic,CZE,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.04
11,Czech Republic,CZE,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,85.52
12,Czech Republic,CZE,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,78.17
13,Czech Republic,CZE,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,89.72
14,Czech Republic,CZE,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99.55
15,Czech Republic,CZE,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,67.93
16,Czech Republic,CZE,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,80.86
17,Czech Republic,CZE,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,96.34
18,Czech Republic,CZE,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,92.26
19,Czech Republic,CZE,1999,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.08
20,Czech Republic,CZE,1998,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,91.96
21,Czech Republic,CZE,1997,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,90.67
22,Czech Republic,CZE,1996,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.89
23,Czech Republic,CZE,1995,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.16
24,Czech Republic,CZE,1994,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,89.31
25,Czech Republic,CZE,1993,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.05
26,Czech Republic,CZE,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.93420458443591
27,Czech Republic,CZE,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.93635664770855
28,Czech Republic,CZE,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.0576068880787
29,Czech Republic,CZE,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.08704712424115
30,Czech Republic,CZE,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.21121387268241
31,Czech Republic,CZE,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.41345254208349
32,Czech Republic,CZE,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.36477116624437
33,Czech Republic,CZE,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.25118564547244
34,Czech Republic,CZE,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.98251099186352
35,Czech Republic,CZE,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.54059611257066
36,Czech Republic,CZE,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.75678751340306
37,Czech Republic,CZE,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.91992797178235
38,Czech Republic,CZE,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.08890557484545
39,Czech Republic,CZE,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.164955431803
40,Czech Republic,CZE,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.28463529199072
41,Czech Republic,CZE,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.41539461296366
42,Czech Republic,CZE,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.44002731408219
43,Czech Republic,CZE,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.65958672335973
44,Czech Republic,CZE,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.20352708630753
45,Czech Republic,CZE,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.25052833080989
46,Czech Republic,CZE,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.2176008429713
47,Czech Republic,CZE,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.50696273434776
48,Czech Republic,CZE,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.48925228713603
49,Czech Republic,CZE,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.89475496855277
50,Czech Republic,CZE,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.03606827262442
51,Czech Republic,CZE,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.27337443278907
52,Czech Republic,CZE,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.25600158537729
53,Czech Republic,CZE,2019,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,13.7699997425079
54,Czech Republic,CZE,2018,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,13.8199999332428
55,Czech Republic,CZE,2017,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,13.9800002276897
56,Czech Republic,CZE,2016,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,14.019999742508
57,Czech Republic,CZE,2015,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,13.8100000619889
58,Czech Republic,CZE,2014,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,14.5299995541573
59,Czech Republic,CZE,2013,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,14.500000178814
60,Czech Republic,CZE,2012,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,15.0299997925758
61,Czech Republic,CZE,2011,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,14.4399998188019
62,Czech Republic,CZE,2010,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,14.0799995660782
63,Czech Republic,CZE,2009,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,13.049999833107
64,Czech Republic,CZE,2008,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,12.5500000715255
65,Czech Republic,CZE,2007,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,12.4399999380112
66,Czech Republic,CZE,2006,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,12.0799998641014
67,Czech Republic,CZE,2005,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,12.2999997138977
68,Czech Republic,CZE,2004,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,12.910000026226
69,Czech Republic,CZE,2003,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,13.2000000476837
70,Czech Republic,CZE,2002,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,11.8399997949601
71,Czech Republic,CZE,2001,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,11.160000026226
72,Czech Republic,CZE,2000,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,10.8299997448921
73,Czech Republic,CZE,1999,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,10.3100002408028
